customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_optic,month_to_month,no_online_security,expected_tenure,CLV
1309-XGFSN,1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,2,7,0.9703510774939347,1,0,0,1,66,5336.099999999999
0512-FLFDW,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0,2,6,0.9998341625207297,1,1,0,1,66,6633.0
5404-GGUKR,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,0,0,3,1.0216163583252191,1,0,1,1,11,564.85
7780-OTDSO,1,0,1,0,18,1,2,1,2,0,0,0,2,2,0,1,2,99.4,1742.95,1,1,6,0.9741504583053879,1,1,1,0,24,2385.6000000000004
7878-RTCZG,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,0,0,1,1.0,0,0,1,0,7,139.29999999999998
8857-CUPFQ,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1237.65,0,2,1,1.0205318491032778,0,0,0,0,84,1617.0
2017-CCBLH,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.0,141.6,0,3,1,0.885,0,0,0,0,36,720.0
7254-IQWOZ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0,2,1.0,1,1,1,1,7,487.55000000000007
2832-SCUCO,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.9,57.4,0,0,1,1.442211055276382,0,0,1,0,8,159.2
2599-CZABP,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,641.25,0,1,2,1.0269859064702114,1,0,0,1,30,1338.0
7663-YJHSN,0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,103.95,7556.9,0,2,8,1.0096868152423706,0,1,0,0,84,8731.800000000001
3230-JCNZS,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,7061.65,0,2,7,1.0046450419689856,1,1,0,0,84,8316.0
5989-OMNJE,0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,1367.75,0,1,6,0.9894024884259258,1,0,0,0,30,1728.0
9435-JMLSX,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,0,2,8,0.9890072140158022,0,0,0,0,84,7232.4
3178-FESZO,0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,100.25,100.25,1,0,6,1.0,1,1,1,1,7,701.75
2889-FPWRM,1,0,1,0,72,1,2,1,2,2,2,2,2,2,1,1,0,117.8,8684.8,1,2,9,1.0239577438219203,0,1,0,0,78,9188.4
2794-XIMMO,1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25,1,2,6,0.9938823602852817,0,0,0,1,66,3989.7000000000003
4450-YOOHP,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1905.4,0,2,4,0.9645885539271523,1,0,1,1,45,2279.25
1934-SJVJK,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1,0,1,1.0,0,0,1,0,7,141.04999999999998
7196-LIWRH,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,0,0,1,1.0609548167092924,0,0,0,0,36,703.8000000000001
7089-XXAYG,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,970.4,0,2,3,1.0187926509186351,1,0,0,1,42,1600.2
0607-MVMGC,1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3600.65,0,2,7,1.0160564373897707,1,0,0,1,54,4252.5
3208-YPIOE,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,1,2,3,1.028247721270977,1,1,1,1,45,3386.25
3104-OWCGK,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,1,2,5,0.99934029686641,1,1,0,1,66,6002.7
5668-MEISB,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,0,2,8,1.0023824484239188,0,1,0,0,84,8912.4
4415-WNGVR,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,0,3,7,0.9931081649831649,0,0,0,0,18,1425.6000000000001
2874-YXVVA,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8,0,2,7,1.0171825152515812,0,1,1,1,40,4204.0
0932-YIXYU,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,0,2,1,1.08200682952456,0,0,0,0,60,1215.0
4710-NKCAW,1,0,1,1,5,1,2,0,2,2,0,2,0,0,0,0,1,64.4,316.9,0,0,6,0.9841614906832298,0,0,1,0,11,708.4000000000001
1710-RCXUS,1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,4614.55,0,2,5,1.0014540403875996,1,1,0,1,66,5963.099999999999
4682-BLBUC,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,3250.45,0,2,6,1.0412101992440257,0,0,0,1,54,3831.3
3082-YVEKW,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,0,1,7,0.9915184986897349,0,0,0,0,36,2777.4
6618-RYATB,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,79.55,1,0,4,1.0,1,1,1,1,7,556.85
3278-FSIXX,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,74.2,0,0,2,0.819889502762431,1,0,1,1,8,362.0
4636-TVXVG,1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1244.8,0,2,1,1.0063869350796346,0,0,0,0,78,1556.1
1661-CZBAU,1,0,0,0,48,1,2,0,2,0,0,2,0,2,1,1,0,70.95,3629.2,0,2,6,1.0656565656565655,0,0,0,0,54,3831.3
8325-QRPZR,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,525.0,0,3,3,0.9980039920159679,1,1,1,1,13,976.95
8597-CTXVJ,1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,4551.5,0,2,6,1.0010997470581766,0,0,0,0,78,5066.1
1116-FRYVH,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0,2,4,1.0462404822335027,0,0,0,0,60,2364.0
7740-BTPUX,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,0,2,8,1.007154289372599,0,1,0,1,84,9542.4
1469-LBJQJ,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,2,7,0.999085436110151,1,1,1,1,72,7574.400000000001
1228-FZFRV,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,1,2,7,1.0083624351109015,1,1,1,0,56,5933.2
7621-VPNET,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,0,2,5,1.0338017628471645,0,1,1,1,48,4123.200000000001
6128-CZOMY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,1,0,2,1.0,1,0,1,1,7,319.55
0206-OYVOC,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,0,2,1,0.9759457933370977,0,0,0,0,60,1155.0
2952-QAYZF,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1,0,5,0.9944900351699882,1,1,1,1,11,938.3
3068-OMWZA,1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,1,0,5,1.0,1,1,1,1,7,621.6
2220-IAHLS,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,19.4,0,0,1,1.0,0,0,1,0,7,135.79999999999998
4908-XAXAY,0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,4287.2,0,2,5,0.9737771569395706,1,1,0,1,66,5930.099999999999
7858-GTZSP,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,0,3,4,1.027248218756018,1,1,1,1,18,1557.8999999999999
5385-SUIRI,1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35,1,2,7,1.0276742211723018,1,1,1,0,58,6043.6
0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1,3,3,0.9889737885675599,1,1,1,1,13,960.05
0967-BMLBD,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,20.0,196.35,0,3,1,0.8925,0,0,0,0,18,360.0
2193-SFWQW,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0,2,8,0.9966130713115974,0,1,0,0,84,9403.800000000001
7566-DSRLQ,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,7998.8,0,2,8,1.008574166540576,0,1,0,1,84,9252.6
5546-BYZSM,0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,775.6,0,2,1,0.9250402528475163,0,0,1,0,47,961.15
6705-LNMDD,1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,1003.05,0,1,3,1.00305,0,0,1,1,26,1300.0
2595-KIWPV,1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,1,19.7,509.3,0,2,1,0.9575108103026886,0,0,0,0,60,1182.0
8085-MSNLK,0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,0,2,9,0.9754419737009723,0,1,0,0,84,9571.800000000001
4013-UBXWQ,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,1,3,6,0.9972251459190508,0,0,1,1,13,970.45
5802-ADBRC,0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,0,2,7,1.002471264367816,1,1,0,0,66,6890.400000000001
6719-OXYBR,1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,0,1,4,0.9533802266510355,1,1,1,1,21,1791.3
0345-XMMUG,0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4854.3,0,2,8,0.9690382081686428,0,1,0,1,60,6534.0
4835-YSJMR,1,0,0,0,39,1,0,0,0,0,0,2,0,0,2,1,0,49.8,1971.15,0,2,3,1.0149057769539698,0,0,0,1,60,2988.0
6633-MPWBS,1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,49.2,216.9,1,0,3,0.8817073170731707,0,0,1,1,11,541.2
8552-OBVRU,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,0,2,7,1.0103767942583732,0,1,1,0,54,5643.0
4132-POCZS,1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9,0,2,3,0.9740215924426453,1,0,1,0,58,2314.2
7569-NMZYQ,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,0,2,9,1.0143216374269006,0,1,0,0,84,9975.0
1498-NHTLT,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,0,2,8,1.0132369462218531,0,0,0,0,84,7287.0
9957-YODKZ,1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,457.1,0,0,4,0.9428630363036306,1,1,1,1,12,969.5999999999999
3285-UCQVC,0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,973.55,1,2,2,0.9200056700056699,0,0,1,1,43,1229.8
5564-NEMQO,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,1,0,3,1.0,1,1,1,1,7,527.1
0031-PVLZI,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,1,0,1,0.9379606879606879,0,0,1,0,10,203.5
8348-JLBUG,1,1,1,0,64,1,0,1,2,0,2,0,0,0,1,0,1,80.3,5017.7,0,2,4,0.9763581880448319,1,1,0,0,78,6263.4
9342-VNIMQ,1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65,1665.2,0,2,4,0.9233413734786104,1,0,1,1,39,2131.35
4304-XUMGI,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,2,7,1.0172854291417164,1,0,0,0,84,6312.6
1248-DYXUB,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0,2,2,0.9530862282878411,0,0,0,0,84,2083.2000000000003
6857-TKDJV,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1620.45,0,2,2,0.9811692046865067,0,0,0,0,84,2070.6
1183-CANVH,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15,0,1,4,0.9761956521739131,0,0,0,1,30,1800.0
7243-LCGGZ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0,0,1,1.0,0,0,1,0,7,146.29999999999998
0269-XFESX,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,1,2,0.9615212927417194,0,0,0,0,30,730.5
7821-DPRQE,1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,7320.9,0,2,8,0.9996313288546615,0,1,1,0,74,7969.8
1270-XKUCC,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,599.25,0,2,1,1.013959390862944,0,0,0,0,60,1182.0
5458-CQJTA,1,0,1,1,65,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4820.15,1,2,6,0.9913924310983134,0,0,0,0,84,6283.2
9114-VEPUF,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0,2,6,1.007258903695747,1,1,0,0,78,7495.799999999999
1202-KKGFU,0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,54.2,690.5,0,3,4,1.0616543665436653,0,0,1,0,18,975.6
6248-TKCQV,0,0,1,1,70,1,2,0,2,0,0,2,2,2,2,1,0,80.6,5460.2,0,2,7,0.9677773839064161,0,0,0,0,84,6770.4
3417-TSCIC,1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,788.05,0,2,1,1.0935266773052104,1,0,0,1,42,1043.7
6762-NSODU,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15,0,2,1,1.073677722994173,0,0,0,0,60,1164.0
9898-KZQDZ,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1,2,5,0.9625727128503437,1,1,1,1,46,4349.3
6244-BESBM,1,0,1,1,69,1,0,1,0,0,0,2,2,2,2,1,1,95.2,6671.7,0,2,5,1.0156649616368285,0,1,0,1,84,7996.8
8519-IMDHU,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1,1,4,1.0479361370716511,1,1,1,1,21,1797.6
3589-PPVKW,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15,0,3,2,0.8712462462462462,1,0,1,1,15,666.0
7868-BGSZA,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,2,7,1.0385663747607725,1,0,0,0,54,4330.8
3887-PBQAO,0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,1216.6,0,2,2,1.0438438438438438,0,0,0,0,54,1398.6
7598-UAASY,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,151.8,1,0,3,0.993455497382199,1,1,1,1,8,611.2
9825-YCXWZ,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,4016.2,0,2,6,0.9689030421461485,0,1,0,1,54,5459.4
9360-OMDZZ,1,0,0,0,24,1,2,1,0,0,0,0,2,2,0,1,2,94.1,2322.85,0,1,5,1.0285379029401347,1,1,1,1,30,2823.0
1813-JYWTO,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6,0,2,4,0.9905393273945169,1,1,0,0,84,6757.8
3768-NLUBH,1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,5746.15,1,2,6,1.0020839873042446,1,1,1,1,63,6337.799999999999
9546-KDTRB,0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,465.85,0,1,2,0.9926486256126146,0,0,1,0,25,617.5
3629-WEAAM,0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,64.1,504.05,0,3,5,0.982936817472699,0,0,1,1,14,897.3999999999999
1833-VGRUM,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,1,0,3,1.0,1,1,1,1,7,519.4
3214-IYUUQ,0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,5860.7,0,2,6,1.0253687212414928,0,1,0,0,78,7308.6
9350-VLHMB,1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,6373.1,0,2,5,1.062209888580548,1,1,1,1,73,6537.15
3842-IYKUE,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1,2,5,0.9772232456874895,0,1,1,1,41,3497.2999999999997
8548-AWOFC,1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,0,2,5,1.011983578937377,0,0,1,1,72,4597.2
7427-AUFPY,1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1008.7,0,2,1,0.9506172839506174,0,0,0,0,84,1650.6
6010-DDPPW,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,0,2,2,1.1024424879295653,0,0,0,0,84,2112.6
5627-TVBPP,0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,0,2,1,0.916133617626155,0,0,0,0,42,844.2
1635-FJFCC,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0,0,2,0.9178206583427924,1,0,1,1,11,484.54999999999995
4913-EHYUI,1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5794.65,1,2,7,0.9897263783562205,1,1,0,0,66,6900.3
8168-UQWWF,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,1105.4,1,3,6,1.0269893621963118,1,1,1,1,17,1663.4499999999998
4652-ODEVH,1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,0,2,2,0.989093387866394,0,0,0,0,60,1467.0
6537-OTKMY,1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,688.2,0,1,4,0.9040394088669952,1,0,0,1,30,1522.5
9129-UXERG,0,1,0,0,18,1,2,1,0,2,0,2,2,2,0,1,1,103.6,1806.35,0,1,7,0.9686561561561561,0,1,1,1,24,2486.3999999999996
2450-ZKEED,0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,0,3,4,1.1009631632308212,0,0,0,1,18,968.4
8808-ELEHO,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,585.95,1,3,4,0.9014615384615385,1,1,1,1,14,1137.5
5663-QBGIS,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,0,2,6,0.9785629554312828,1,1,0,1,84,8261.4
1153-GNOLC,1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,0,2,3,1.0144927536231885,1,0,0,1,42,1642.2
0810-DHDBD,0,0,0,0,52,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,0,2,7,1.0077053014553015,0,0,0,0,66,4884.0
6893-ODYYE,1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,0,2,6,1.0098668146503884,0,1,0,0,66,5946.599999999999
5552-ZNFSJ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1,0,2,1.0,1,0,1,1,7,317.09999999999997
2096-XOTMO,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,0,1,1,0.8911498708010335,0,0,1,0,22,425.70000000000005
1552-TKMXS,0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,869.9,0,2,1,1.0177840177840176,0,0,1,0,48,976.8000000000001
0620-XEFWH,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,84.2,0,0,1,1.1167108753315649,0,0,1,0,10,188.5
7625-XCQRH,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1,3,3,0.9957813428401664,1,1,1,1,17,1300.5
6661-EIPZC,0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,0,2,2,1.004978813559322,0,0,1,1,54,1593.0
0784-ZQJZX,1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1529.65,0,2,1,1.0675949190396428,0,0,0,0,84,1671.6
9575-IWCAZ,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,171.0,0,0,2,1.1354581673306772,0,0,0,0,18,451.8
5515-AKOAJ,0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9,1,2,6,1.0065675065675066,0,1,1,1,60,6006.0
5445-UTODQ,0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,1,3,3,1.01576536903294,1,1,1,1,13,1054.3
0334-GDDSO,1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,1,0,4,0.9575906576521205,1,1,1,1,9,732.15
8311-UEUAB,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,5229.45,0,2,6,1.0337946031432241,1,0,0,0,84,6342.0
8149-RSOUN,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85,1,0,5,1.0,1,1,1,1,7,656.9499999999999
5222-IMUKT,1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5,0,2,4,0.9855505216913784,1,1,1,1,38,3459.9
5628-RKIFK,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0,2,6,1.0189813000532562,1,1,1,0,55,5585.25
4385-ZKVNW,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,0,2,4,1.0552657724788872,0,0,1,1,50,2745.0
7634-WSWDB,0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,0,3,3,1.074025974025974,1,0,1,0,14,539.0
7339-POGZN,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,214.55,0,0,3,1.0579388560157792,1,0,1,1,10,507.0
9780-FKVVF,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7,0,0,4,0.9487179487179488,1,0,1,0,12,709.8
6352-TWCAU,0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,1,2,4,1.0011071635131785,1,1,1,1,41,3544.4500000000003
1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0,2,2,1.045367421561689,1,1,1,1,54,3815.1000000000004
4741-WWJQZ,0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,1,2,80.15,194.55,0,0,4,1.2136618839675608,0,1,1,0,8,641.2
7502-BNYGS,0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,0,2,5,0.9966651985150695,1,0,1,1,52,3593.2
3482-ABPKK,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1546.3,0,2,4,1.017034990791897,0,0,0,0,42,2280.6
8444-WRIDW,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35,1,2,4,0.9839256455166959,1,1,1,1,72,5792.400000000001
3091-FYHKI,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,1,0,2,1.0,1,0,1,1,7,248.15000000000003
6217-KDYWC,1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,0,2,1,1.047753311851056,0,0,0,0,84,1646.4
3070-DVEYC,1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,1,3,3,1.0559806295399514,1,1,1,1,13,958.75
3134-DSHVC,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45,0,2,7,1.0071995464852608,1,1,0,0,84,8232.0
3538-WZPHD,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,0,2,0.8947072072072071,1,0,1,1,9,266.40000000000003
2675-OTVVJ,1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2807.65,0,2,5,1.0125137488955804,1,1,1,0,37,3309.65
9578-FOMUK,1,0,0,1,15,1,2,2,1,1,1,1,1,1,0,1,2,24.8,324.15,0,1,2,0.8713709677419355,0,0,1,0,21,520.8000000000001
6609-MXJHJ,0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,789.55,0,2,2,1.048539176626826,0,0,0,0,60,1506.0
5405-ZMYXQ,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.6,548.9,0,3,3,0.9197386058981234,1,1,1,1,14,1044.3999999999999
6196-HBOBZ,1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,0,2,7,0.9829352328597422,1,1,0,0,84,8345.4
7182-OVLBJ,0,0,1,1,62,1,2,1,2,0,0,0,2,2,2,1,0,101.15,6638.35,0,2,6,1.0585285347535598,1,1,0,0,84,8496.6
0942-KOWSM,0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0,2,7,0.97743399339934,0,0,0,1,60,4848.0
0641-EVBOJ,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,0,0,4,0.8683677602268126,0,1,1,0,9,740.6999999999999
0761-AETCS,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,19.3,1,0,1,1.0,0,0,1,0,7,135.1
2519-FAKOD,1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3777.15,1,2,6,1.0014980776879225,1,1,1,1,44,4367.0
2530-FMFXO,1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,0,2,7,1.0163603959025471,0,1,0,1,84,8668.800000000001
5248-RPYWW,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,0,2,9,1.0347645898810625,0,0,0,0,84,7572.6
8277-RVRSV,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0,2,2,1.0042035259426565,0,0,0,0,42,1014.3
2154-KVJFF,0,0,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,79.75,1111.85,1,1,4,0.9294461859979101,1,1,1,1,21,1674.75
7389-KBFIT,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,0,0,2,1.0537190082644627,1,0,1,1,8,242.0
8603-IJWDN,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,1,0,4,1.0,1,1,1,1,7,606.1999999999999
3605-JISKB,1,1,1,0,55,1,2,0,2,2,0,0,0,0,1,0,1,60.0,3316.1,0,2,5,1.004878787878788,1,0,0,0,66,3960.0
